,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 44
1276,2017-07-02,B6,20409,B6,N979JB,223,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",855,848.0,-7.0,-1.0,0800-0859,14.0,902.0,1118.0,12.0,1153,1130.0,-23.0,-2.0,1100-1159,0.0,,0.0,358.0,342.0,316.0,1.0,2475.0,10,,,,,,
1294,2017-07-02,B6,20409,B6,N981JB,323,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1006,1035.0,29.0,1.0,1000-1059,15.0,1050.0,1300.0,4.0,1302,1304.0,2.0,0.0,1300-1359,0.0,,0.0,356.0,329.0,310.0,1.0,2475.0,10,,,,,,
1313,2017-07-02,B6,20409,B6,N937JB,423,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1120,1148.0,28.0,1.0,1100-1159,27.0,1215.0,1438.0,10.0,1416,1448.0,32.0,2.0,1400-1459,0.0,,0.0,356.0,360.0,323.0,1.0,2475.0,10,28.0,0.0,4.0,0.0,0.0,
1337,2017-07-02,B6,20409,B6,N968JB,523,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1225,1222.0,-3.0,-1.0,1200-1259,19.0,1241.0,1507.0,18.0,1519,1525.0,6.0,0.0,1500-1559,0.0,,0.0,354.0,363.0,326.0,1.0,2475.0,10,,,,,,
1356,2017-07-02,B6,20409,B6,N943JB,623,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1647,1643.0,-4.0,-1.0,1600-1659,24.0,1707.0,1924.0,6.0,2002,1930.0,-32.0,-2.0,2000-2059,0.0,,0.0,375.0,347.0,317.0,1.0,2475.0,10,,,,,,
1423,2017-07-02,B6,20409,B6,N976JB,1123,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",2004,2004.0,0.0,0.0,2000-2059,39.0,2043.0,2313.0,50.0,2320,3.0,43.0,2.0,2300-2359,0.0,,0.0,376.0,419.0,330.0,1.0,2475.0,10,0.0,0.0,43.0,0.0,0.0,
1460,2017-07-02,B6,20409,B6,N964JB,1323,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",2150,2149.0,-1.0,-1.0,2100-2159,29.0,2218.0,46.0,10.0,56,56.0,0.0,0.0,0001-0559,0.0,,0.0,366.0,367.0,328.0,1.0,2475.0,10,,,,,,
1619,2017-07-02,AA,19805,AA,N790AA,1,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",800,754.0,-6.0,-1.0,0800-0859,27.0,821.0,1047.0,33.0,1117,1120.0,3.0,0.0,1100-1159,0.0,,0.0,377.0,386.0,326.0,1.0,2475.0,10,,,,,,
1621,2017-07-02,AA,19805,AA,N788AA,3,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1200,1156.0,-4.0,-1.0,1200-1259,26.0,1222.0,1455.0,7.0,1507,1502.0,-5.0,-1.0,1500-1559,0.0,,0.0,367.0,366.0,333.0,1.0,2475.0,10,,,,,,
1625,2017-07-02,AA,19805,AA,N792AA,23,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1430,1426.0,-4.0,-1.0,1400-1459,38.0,1504.0,1736.0,9.0,1749,1745.0,-4.0,-1.0,1700-1759,0.0,,0.0,379.0,379.0,332.0,1.0,2475.0,10,,,,,,
1634,2017-07-02,AA,19805,AA,N385AA,65,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1530,1540.0,10.0,0.0,1500-1559,26.0,1606.0,1836.0,11.0,1858,1847.0,-11.0,-1.0,1800-1859,0.0,,0.0,208.0,187.0,150.0,1.0,1089.0,5,,,,,,
1637,2017-07-02,AA,19805,AA,N784AA,83,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1800,1758.0,-2.0,-1.0,1800-1859,23.0,1821.0,2034.0,7.0,2125,2041.0,-44.0,-2.0,2100-2159,0.0,,0.0,385.0,343.0,313.0,1.0,2475.0,10,,,,,,
1646,2017-07-02,AA,19805,AA,N799AA,117,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1530,1556.0,26.0,1.0,1500-1559,22.0,1618.0,1853.0,8.0,1852,1901.0,9.0,0.0,1800-1859,0.0,,0.0,382.0,365.0,335.0,1.0,2475.0,10,,,,,,
1650,2017-07-02,AA,19805,AA,N797AA,133,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1700,1652.0,-8.0,-1.0,1700-1759,24.0,1716.0,1943.0,12.0,2026,1955.0,-31.0,-2.0,2000-2059,0.0,,0.0,386.0,363.0,327.0,1.0,2475.0,10,,,,,,
1662,2017-07-02,AA,19805,AA,N389AA,235,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1700,1654.0,-6.0,-1.0,1700-1759,28.0,1722.0,1951.0,12.0,2023,2003.0,-20.0,-2.0,2000-2059,0.0,,0.0,203.0,189.0,149.0,1.0,1089.0,5,,,,,,
1663,2017-07-02,AA,19805,AA,N796AA,255,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1000,1006.0,6.0,0.0,1000-1059,25.0,1031.0,1305.0,10.0,1314,1315.0,1.0,0.0,1300-1359,0.0,,0.0,374.0,369.0,334.0,1.0,2475.0,10,,,,,,
1669,2017-07-02,AA,19805,AA,N793AA,293,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",2015,2010.0,-5.0,-1.0,2000-2059,32.0,2042.0,2259.0,27.0,2342,2326.0,-16.0,-2.0,2300-2359,0.0,,0.0,387.0,376.0,317.0,1.0,2475.0,10,,,,,,
1675,2017-07-02,AA,19805,AA,N998AA,1311,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1230,1230.0,0.0,0.0,1200-1259,10.0,1240.0,1506.0,5.0,1548,1511.0,-37.0,-2.0,1500-1559,0.0,,0.0,198.0,161.0,146.0,1.0,1096.0,5,,,,,,
1678,2017-07-02,AA,19805,AA,N3AUAA,1366,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1655,1653.0,-2.0,-1.0,1600-1659,15.0,1708.0,1941.0,9.0,2023,1950.0,-33.0,-2.0,2000-2059,0.0,,0.0,208.0,177.0,153.0,1.0,1096.0,5,,,,,,
1680,2017-07-02,AA,19805,AA,N3ESAA,1389,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1759,1758.0,-1.0,-1.0,1700-1759,14.0,1812.0,2042.0,3.0,2125,2045.0,-40.0,-2.0,2100-2159,0.0,,0.0,206.0,167.0,150.0,1.0,1096.0,5,,,,,,
1682,2017-07-02,AA,19805,AA,N3HKAA,1399,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",600,553.0,-7.0,-1.0,0600-0659,16.0,609.0,840.0,7.0,906,847.0,-19.0,-2.0,0900-0959,0.0,,0.0,186.0,174.0,151.0,1.0,1096.0,5,,,,,,
1684,2017-07-02,AA,19805,AA,N3GEAA,1410,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",800,809.0,9.0,0.0,0800-0859,16.0,825.0,1106.0,11.0,1113,1117.0,4.0,0.0,1100-1159,0.0,,0.0,193.0,188.0,161.0,1.0,1096.0,5,,,,,,
1693,2017-07-02,AA,19805,AA,N5EKAA,2230,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",630,627.0,-3.0,-1.0,0600-0659,19.0,646.0,909.0,8.0,942,917.0,-25.0,-2.0,0900-0959,0.0,,0.0,192.0,170.0,143.0,1.0,1089.0,5,,,,,,
1696,2017-07-02,AA,19805,AA,N3JVAA,2240,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1925,1928.0,3.0,0.0,1900-1959,13.0,1941.0,2206.0,8.0,2242,2214.0,-28.0,-2.0,2200-2259,0.0,,0.0,197.0,166.0,145.0,1.0,1096.0,5,,,,,,
1701,2017-07-02,AA,19805,AA,N3GJAA,2266,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",700,727.0,27.0,1.0,0700-0759,16.0,743.0,1017.0,14.0,1011,1031.0,20.0,1.0,1000-1059,0.0,,0.0,191.0,184.0,154.0,1.0,1096.0,5,20.0,0.0,0.0,0.0,0.0,
1704,2017-07-02,AA,19805,AA,N5FNAA,2382,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1330,1341.0,11.0,0.0,1300-1359,51.0,1432.0,1656.0,5.0,1637,1701.0,24.0,1.0,1600-1659,0.0,,0.0,187.0,200.0,144.0,1.0,1089.0,5,11.0,0.0,13.0,0.0,0.0,
1712,2017-07-02,AA,19805,AA,N397AA,942,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1105,1104.0,-1.0,-1.0,1100-1159,22.0,1126.0,1350.0,7.0,1410,1357.0,-13.0,-1.0,1400-1459,0.0,,0.0,185.0,173.0,144.0,1.0,1089.0,5,,,,,,
1713,2017-07-02,AA,19805,AA,N5ELAA,947,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",800,805.0,5.0,0.0,0800-0859,24.0,829.0,1103.0,8.0,1113,1111.0,-2.0,-1.0,1100-1159,0.0,,0.0,193.0,186.0,154.0,1.0,1089.0,5,,,,,,
1716,2017-07-02,AA,19805,AA,N902AA,1011,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1100,1056.0,-4.0,-1.0,1100-1159,15.0,1111.0,1337.0,6.0,1423,1343.0,-40.0,-2.0,1400-1459,0.0,,0.0,203.0,167.0,146.0,1.0,1096.0,5,,,,,,
1990,2017-07-02,DL,19790,DL,N705TW,41,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1820,1817.0,-3.0,-1.0,1800-1859,33.0,1850.0,2112.0,8.0,2139,2120.0,-19.0,-2.0,2100-2159,0.0,,0.0,379.0,363.0,322.0,1.0,2475.0,10,,,,,,
2001,2017-07-02,DL,19790,DL,N324US,222,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1935,1944.0,9.0,0.0,1900-1959,46.0,2030.0,2249.0,3.0,2305,2252.0,-13.0,-1.0,2300-2359,0.0,,0.0,210.0,188.0,139.0,1.0,1089.0,5,,,,,,
2019,2017-07-02,DL,19790,DL,N549US,421,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",2000,3.0,243.0,12.0,2000-2059,18.0,21.0,240.0,8.0,2330,248.0,198.0,12.0,2300-2359,0.0,,0.0,390.0,345.0,319.0,1.0,2475.0,10,0.0,0.0,198.0,0.0,0.0,
2025,2017-07-02,DL,19790,DL,N624AG,428,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",945,955.0,10.0,0.0,0900-0959,25.0,1020.0,1243.0,7.0,1246,1250.0,4.0,0.0,1200-1259,0.0,,0.0,361.0,355.0,323.0,1.0,2475.0,10,,,,,,
2026,2017-07-02,DL,19790,DL,N802NW,429,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1529,1627.0,58.0,3.0,1500-1559,32.0,1659.0,1912.0,17.0,1844,1929.0,45.0,3.0,1800-1859,0.0,,0.0,375.0,362.0,313.0,1.0,2475.0,10,10.0,0.0,0.0,0.0,35.0,
2042,2017-07-02,DL,19790,DL,N187DN,458,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1345,1342.0,-3.0,-1.0,1300-1359,19.0,1401.0,1622.0,8.0,1645,1630.0,-15.0,-1.0,1600-1659,0.0,,0.0,360.0,348.0,321.0,1.0,2475.0,10,,,,,,
2049,2017-07-02,DL,19790,DL,N727TW,472,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",810,808.0,-2.0,-1.0,0800-0859,19.0,827.0,1056.0,13.0,1114,1109.0,-5.0,-1.0,1100-1159,0.0,,0.0,364.0,361.0,329.0,1.0,2475.0,10,,,,,,
2072,2017-07-02,DL,19790,DL,N301NB,838,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1100,1052.0,-8.0,-1.0,1100-1159,24.0,1116.0,1339.0,3.0,1424,1342.0,-42.0,-2.0,1400-1459,0.0,,0.0,204.0,170.0,143.0,1.0,1096.0,5,,,,,,
2080,2017-07-02,DL,19790,DL,N321NB,896,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1830,1830.0,0.0,0.0,1800-1859,12.0,1842.0,2109.0,7.0,2153,2116.0,-37.0,-2.0,2100-2159,0.0,,0.0,203.0,166.0,147.0,1.0,1096.0,5,,,,,,
2116,2017-07-02,DL,19790,DL,N358NB,1415,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",937,935.0,-2.0,-1.0,0900-0959,17.0,952.0,1219.0,4.0,1256,1223.0,-33.0,-2.0,1200-1259,0.0,,0.0,199.0,168.0,147.0,1.0,1096.0,5,,,,,,
2120,2017-07-02,DL,19790,DL,N343NW,1472,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",705,704.0,-1.0,-1.0,0700-0759,15.0,719.0,952.0,4.0,1012,956.0,-16.0,-2.0,1000-1059,0.0,,0.0,187.0,172.0,153.0,1.0,1096.0,5,,,,,,
2157,2017-07-02,DL,19790,DL,N346NB,1923,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1300,1300.0,0.0,0.0,1300-1359,11.0,1311.0,1533.0,28.0,1620,1601.0,-19.0,-2.0,1600-1659,0.0,,0.0,200.0,181.0,142.0,1.0,1096.0,5,,,,,,
2162,2017-07-02,DL,19790,DL,N370NB,1982,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1530,1526.0,-4.0,-1.0,1500-1559,9.0,1535.0,1800.0,3.0,1902,1803.0,-59.0,-2.0,1900-1959,0.0,,0.0,212.0,157.0,145.0,1.0,1096.0,5,,,,,,
2189,2017-07-02,DL,19790,DL,N324US,2175,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1142,1159.0,17.0,1.0,1100-1159,24.0,1223.0,1456.0,3.0,1449,1459.0,10.0,0.0,1400-1459,0.0,,0.0,187.0,180.0,153.0,1.0,1089.0,5,,,,,,
2191,2017-07-02,DL,19790,DL,N383DN,2190,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",805,801.0,-4.0,-1.0,0800-0859,24.0,825.0,1046.0,3.0,1119,1049.0,-30.0,-2.0,1100-1159,0.0,,0.0,194.0,168.0,141.0,1.0,1089.0,5,,,,,,
2261,2017-07-02,DL,19790,DL,N340NB,2849,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1544,1543.0,-1.0,-1.0,1500-1559,33.0,1616.0,1854.0,10.0,1910,1904.0,-6.0,-1.0,1900-1959,0.0,,0.0,206.0,201.0,158.0,1.0,1089.0,5,,,,,,
2425,2017-07-03,DL,19790,DL,N717TW,41,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1820,1912.0,52.0,3.0,1800-1859,28.0,1940.0,2148.0,8.0,2139,2156.0,17.0,1.0,2100-2159,0.0,,0.0,379.0,344.0,308.0,1.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,
2436,2017-07-03,DL,19790,DL,N354NW,222,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1935,1943.0,8.0,0.0,1900-1959,30.0,2013.0,2235.0,5.0,2305,2240.0,-25.0,-2.0,2300-2359,0.0,,0.0,210.0,177.0,142.0,1.0,1089.0,5,,,,,,
2458,2017-07-03,DL,19790,DL,N712TW,424,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",700,659.0,-1.0,-1.0,0700-0759,24.0,723.0,946.0,11.0,1005,957.0,-8.0,-1.0,1000-1059,0.0,,0.0,365.0,358.0,323.0,1.0,2475.0,10,,,,,,
2462,2017-07-03,DL,19790,DL,N826NW,429,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1529,1530.0,1.0,0.0,1500-1559,27.0,1557.0,1821.0,23.0,1844,1844.0,0.0,0.0,1800-1859,0.0,,0.0,375.0,374.0,324.0,1.0,2475.0,10,,,,,,
2478,2017-07-03,DL,19790,DL,N196DN,458,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1345,1402.0,17.0,1.0,1300-1359,21.0,1423.0,1624.0,9.0,1645,1633.0,-12.0,-1.0,1600-1659,0.0,,0.0,360.0,331.0,301.0,1.0,2475.0,10,,,,,,
2484,2017-07-03,DL,19790,DL,N194DN,472,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",945,944.0,-1.0,-1.0,0900-0959,46.0,1030.0,1229.0,8.0,1250,1237.0,-13.0,-1.0,1200-1259,0.0,,0.0,365.0,353.0,299.0,1.0,2475.0,10,,,,,,
2489,2017-07-03,DL,19790,DL,N829MH,491,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",2000,2022.0,22.0,1.0,2000-2059,23.0,2045.0,2256.0,15.0,2330,2311.0,-19.0,-2.0,2300-2359,0.0,,0.0,390.0,349.0,311.0,1.0,2475.0,10,,,,,,
2508,2017-07-03,DL,19790,DL,N358NB,838,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1100,1052.0,-8.0,-1.0,1100-1159,14.0,1106.0,1334.0,6.0,1424,1340.0,-44.0,-2.0,1400-1459,0.0,,0.0,204.0,168.0,148.0,1.0,1096.0,5,,,,,,
2517,2017-07-03,DL,19790,DL,N301NB,896,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1830,1828.0,-2.0,-1.0,1800-1859,26.0,1854.0,2119.0,5.0,2153,2124.0,-29.0,-2.0,2100-2159,0.0,,0.0,203.0,176.0,145.0,1.0,1096.0,5,,,,,,
2554,2017-07-03,DL,19790,DL,N333NB,1415,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",937,932.0,-5.0,-1.0,0900-0959,14.0,946.0,1216.0,4.0,1256,1220.0,-36.0,-2.0,1200-1259,0.0,,0.0,199.0,168.0,150.0,1.0,1096.0,5,,,,,,
2558,2017-07-03,DL,19790,DL,N338NW,1472,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",705,701.0,-4.0,-1.0,0700-0759,13.0,714.0,940.0,4.0,1012,944.0,-28.0,-2.0,1000-1059,0.0,,0.0,187.0,163.0,146.0,1.0,1096.0,5,,,,,,
2596,2017-07-03,DL,19790,DL,N345NB,1923,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1300,1252.0,-8.0,-1.0,1300-1359,8.0,1300.0,1529.0,5.0,1620,1534.0,-46.0,-2.0,1600-1659,0.0,,0.0,200.0,162.0,149.0,1.0,1096.0,5,,,,,,
2601,2017-07-03,DL,19790,DL,N342NW,1982,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1535,1536.0,1.0,0.0,1500-1559,16.0,1552.0,1824.0,6.0,1908,1830.0,-38.0,-2.0,1900-1959,0.0,,0.0,213.0,174.0,152.0,1.0,1096.0,5,,,,,,
2627,2017-07-03,DL,19790,DL,N356NW,2175,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1142,1214.0,32.0,2.0,1100-1159,21.0,1235.0,1456.0,3.0,1449,1459.0,10.0,0.0,1400-1459,0.0,,0.0,187.0,165.0,141.0,1.0,1089.0,5,,,,,,
2630,2017-07-03,DL,19790,DL,N3761R,2190,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",805,806.0,1.0,0.0,0800-0859,23.0,829.0,1054.0,3.0,1119,1057.0,-22.0,-2.0,1100-1159,0.0,,0.0,194.0,171.0,145.0,1.0,1089.0,5,,,,,,
2697,2017-07-03,DL,19790,DL,N324NB,2849,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1544,1541.0,-3.0,-1.0,1500-1559,29.0,1610.0,1832.0,9.0,1910,1841.0,-29.0,-2.0,1900-1959,0.0,,0.0,206.0,180.0,142.0,1.0,1089.0,5,,,,,,
2806,2017-07-03,AA,19805,AA,N797AA,1,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",800,,,,0800-0859,,,,,1117,,,,1100-1159,1.0,A,0.0,377.0,,,1.0,2475.0,10,,,,,,
2808,2017-07-03,AA,19805,AA,N791AA,3,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1200,1157.0,-3.0,-1.0,1200-1259,32.0,1229.0,1435.0,5.0,1507,1440.0,-27.0,-2.0,1500-1559,0.0,,0.0,367.0,343.0,306.0,1.0,2475.0,10,,,,,,
2812,2017-07-03,AA,19805,AA,N786AA,23,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1430,1427.0,-3.0,-1.0,1400-1459,21.0,1448.0,1709.0,9.0,1749,1718.0,-31.0,-2.0,1700-1759,0.0,,0.0,379.0,351.0,321.0,1.0,2475.0,10,,,,,,
2821,2017-07-03,AA,19805,AA,N390AA,65,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1530,1529.0,-1.0,-1.0,1500-1559,27.0,1556.0,1825.0,12.0,1858,1837.0,-21.0,-2.0,1800-1859,0.0,,0.0,208.0,188.0,149.0,1.0,1089.0,5,,,,,,
2824,2017-07-03,AA,19805,AA,N783AA,83,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1800,1758.0,-2.0,-1.0,1800-1859,27.0,1825.0,2038.0,7.0,2125,2045.0,-40.0,-2.0,2100-2159,0.0,,0.0,385.0,347.0,313.0,1.0,2475.0,10,,,,,,
2833,2017-07-03,AA,19805,AA,N794AA,117,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1530,1637.0,67.0,4.0,1500-1559,17.0,1654.0,1905.0,4.0,1852,1909.0,17.0,1.0,1800-1859,0.0,,0.0,382.0,332.0,311.0,1.0,2475.0,10,17.0,0.0,0.0,0.0,0.0,
2836,2017-07-03,AA,19805,AA,N785AA,133,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1700,1704.0,4.0,0.0,1700-1759,31.0,1735.0,1954.0,7.0,2026,2001.0,-25.0,-2.0,2000-2059,0.0,,0.0,386.0,357.0,319.0,1.0,2475.0,10,,,,,,
2848,2017-07-03,AA,19805,AA,N388AA,235,12478,1247803,31703,JFK,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1700,1825.0,85.0,5.0,1700-1759,17.0,1842.0,2113.0,6.0,2023,2119.0,56.0,3.0,2000-2059,0.0,,0.0,203.0,174.0,151.0,1.0,1089.0,5,56.0,0.0,0.0,0.0,0.0,
2849,2017-07-03,AA,19805,AA,N795AA,255,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",1000,955.0,-5.0,-1.0,1000-1059,21.0,1016.0,1237.0,29.0,1314,1306.0,-8.0,-1.0,1300-1359,0.0,,0.0,374.0,371.0,321.0,1.0,2475.0,10,,,,,,
2855,2017-07-03,AA,19805,AA,N790AA,293,12478,1247803,31703,JFK,"New York, NY",12892,1289205,32575,LAX,"Los Angeles, CA",2015,2120.0,65.0,4.0,2000-2059,37.0,2157.0,12.0,9.0,2342,21.0,39.0,2.0,2300-2359,0.0,,0.0,387.0,361.0,315.0,1.0,2475.0,10,7.0,0.0,0.0,0.0,32.0,
2862,2017-07-03,AA,19805,AA,N867AA,1311,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1230,1231.0,1.0,0.0,1200-1259,25.0,1256.0,1530.0,9.0,1548,1539.0,-9.0,-1.0,1500-1559,0.0,,0.0,198.0,188.0,154.0,1.0,1096.0,5,,,,,,
2865,2017-07-03,AA,19805,AA,N3HPAA,1365,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",730,729.0,-1.0,-1.0,0700-0759,12.0,741.0,1004.0,7.0,1043,1011.0,-32.0,-2.0,1000-1059,0.0,,0.0,193.0,162.0,143.0,1.0,1096.0,5,,,,,,
2866,2017-07-03,AA,19805,AA,N3JDAA,1366,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1655,1648.0,-7.0,-1.0,1600-1659,13.0,1701.0,1932.0,8.0,2023,1940.0,-43.0,-2.0,2000-2059,0.0,,0.0,208.0,172.0,151.0,1.0,1096.0,5,,,,,,
2868,2017-07-03,AA,19805,AA,N3LLAA,1389,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",1759,1756.0,-3.0,-1.0,1700-1759,14.0,1810.0,2034.0,6.0,2125,2040.0,-45.0,-2.0,2100-2159,0.0,,0.0,206.0,164.0,144.0,1.0,1096.0,5,,,,,,
2870,2017-07-03,AA,19805,AA,N3KTAA,1399,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",559,557.0,-2.0,-1.0,0001-0559,13.0,610.0,837.0,9.0,905,846.0,-19.0,-2.0,0900-0959,0.0,,0.0,186.0,169.0,147.0,1.0,1096.0,5,,,,,,
2872,2017-07-03,AA,19805,AA,N3JDAA,1410,12953,1295302,31703,LGA,"New York, NY",13303,1330303,32467,MIA,"Miami, FL",800,755.0,-5.0,-1.0,0800-0859,11.0,806.0,1034.0,10.0,1113,1044.0,-29.0,-2.0,1100-1159,0.0,,0.0,193.0,169.0,148.0,1.0,1096.0,5,,,,,,
